station,datetime,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
san_javier_08433,2024-10-30 16:00:00+01:00,21.9,13.5,59.0,,,130.0,9.4,,1015.8,,
san_javier_08433,2024-10-30 17:00:00+01:00,21.2,14.1,64.0,,,100.0,7.6,,1015.9,,
san_javier_08433,2024-10-30 18:00:00+01:00,20.8,13.7,64.0,,,100.0,1.8,,1016.3,,
san_javier_08433,2024-10-30 19:00:00+01:00,19.4,14.4,73.0,,,10.0,3.6,,1017.0,,
san_javier_08433,2024-10-30 20:00:00+01:00,18.7,14.8,78.0,,,50.0,9.4,,1017.5,,
san_javier_08433,2024-10-30 21:00:00+01:00,17.9,14.4,80.0,,,340.0,5.4,,1017.7,,
san_javier_08433,2024-10-30 22:00:00+01:00,16.1,13.9,87.0,,,310.0,9.4,,1018.1,,
san_javier_08433,2024-10-30 23:00:00+01:00,15.5,13.3,87.0,,,320.0,7.6,,1018.3,,
san_javier_08433,2024-10-31 00:00:00+01:00,14.9,13.3,90.0,,,320.0,5.4,,1018.5,,
san_javier_08433,2024-10-31 01:00:00+01:00,14.4,13.1,92.0,,,270.0,5.4,,1018.8,,
san_javier_08433,2024-10-31 02:00:00+01:00,14.2,12.9,92.0,,,330.0,7.6,,1018.7,,
san_javier_08433,2024-10-31 03:00:00+01:00,13.8,12.7,93.0,,,320.0,9.4,,1018.5,,
san_javier_08433,2024-10-31 04:00:00+01:00,13.5,12.2,92.0,,,270.0,3.6,,1018.5,,
san_javier_08433,2024-10-31 05:00:00+01:00,13.3,11.7,90.0,,,310.0,3.6,,1018.7,,
san_javier_08433,2024-10-31 06:00:00+01:00,12.3,10.9,91.0,,,220.0,7.6,,1018.9,,
san_javier_08433,2024-10-31 07:00:00+01:00,12.5,10.9,90.0,,,280.0,7.6,,1018.8,,
san_javier_08433,2024-10-31 08:00:00+01:00,12.2,10.8,91.0,,,270.0,5.4,,1019.3,,
san_javier_08433,2024-10-31 09:00:00+01:00,15.7,12.4,81.0,,,240.0,9.4,,1020.1,,
san_javier_08433,2024-10-31 10:00:00+01:00,19.5,12.3,63.0,,,320.0,7.6,,1020.3,,
san_javier_08433,2024-10-31 11:00:00+01:00,21.7,14.4,63.0,,,150.0,3.6,,1020.3,,
san_javier_08433,2024-10-31 12:00:00+01:00,23.0,15.1,61.0,,,60.0,5.4,,1019.0,,
san_javier_08433,2024-10-31 13:00:00+01:00,22.8,13.6,56.0,,,80.0,7.6,,1019.7,,
san_javier_08433,2024-10-31 14:00:00+01:00,23.5,13.4,53.0,,,80.0,9.4,,1019.4,,
san_javier_08433,2024-10-31 15:00:00+01:00,23.1,13.6,55.0,,,80.0,11.2,,1018.9,,
san_javier_08433,2024-10-31 16:00:00+01:00,23.1,14.1,57.0,,,70.0,9.4,,1018.9,,
san_javier_08433,2024-10-31 17:00:00+01:00,21.6,15.7,69.0,,,60.0,13.0,,1019.0,,
san_javier_08433,2024-10-31 18:00:00+01:00,20.8,16.8,78.0,,,60.0,13.0,,1019.3,,
san_javier_08433,2024-10-31 19:00:00+01:00,20.2,17.2,83.0,,,60.0,11.2,,1019.7,,
san_javier_08433,2024-10-31 20:00:00+01:00,20.1,17.3,84.0,,,50.0,9.4,,1020.1,,
san_javier_08433,2024-10-31 21:00:00+01:00,20.0,18.3,90.0,,,50.0,9.4,,1020.4,,
san_javier_08433,2024-10-31 22:00:00+01:00,20.7,18.8,89.0,,,50.0,16.6,,1020.7,,
san_javier_08433,2024-10-31 23:00:00+01:00,20.8,18.6,87.0,,,50.0,22.3,,1020.5,,
san_javier_08433,2024-11-01 00:00:00+01:00,20.4,17.0,81.0,,,20.0,14.8,,1020.7,,
san_javier_08433,2024-11-01 01:00:00+01:00,18.7,16.5,87.0,,,340.0,9.4,,1020.4,,
san_javier_08433,2024-11-01 02:00:00+01:00,18.4,16.2,87.0,,,330.0,9.4,,1019.9,,
san_javier_08433,2024-11-01 03:00:00+01:00,17.0,15.5,91.0,,,300.0,9.4,,1019.6,,
san_javier_08433,2024-11-01 04:00:00+01:00,17.1,15.4,90.0,,,290.0,9.4,,1019.3,,
san_javier_08433,2024-11-01 05:00:00+01:00,15.9,14.4,91.0,,,310.0,9.4,,1019.0,,
san_javier_08433,2024-11-01 06:00:00+01:00,15.6,14.3,92.0,,,300.0,11.2,,1018.8,,
san_javier_08433,2024-11-01 07:00:00+01:00,15.3,14.0,92.0,,,320.0,5.4,,1019.0,,
san_javier_08433,2024-11-01 08:00:00+01:00,17.2,14.5,84.0,,,360.0,7.6,,1019.8,,
san_javier_08433,2024-11-01 09:00:00+01:00,19.8,14.6,72.0,,,330.0,13.0,,1020.1,,
san_javier_08433,2024-11-01 10:00:00+01:00,22.6,14.2,59.0,,,360.0,9.4,,1020.3,,
san_javier_08433,2024-11-01 11:00:00+01:00,23.0,16.1,65.0,,,80.0,9.4,,1020.4,,
san_javier_08433,2024-11-01 12:00:00+01:00,23.5,16.8,66.0,,,60.0,16.6,,1020.1,,
san_javier_08433,2024-11-01 13:00:00+01:00,22.7,17.2,71.0,,,60.0,14.8,,1019.6,,
san_javier_08433,2024-11-01 14:00:00+01:00,23.1,17.3,70.0,,,60.0,13.0,,1018.9,,
san_javier_08433,2024-11-01 15:00:00+01:00,22.9,16.4,67.0,,,60.0,24.1,,1018.5,,
san_javier_08433,2024-11-01 16:00:00+01:00,21.8,16.3,71.0,,,70.0,31.7,,1018.1,,
san_javier_08433,2024-11-01 17:00:00+01:00,21.1,16.7,76.0,,,60.0,29.5,,1018.3,,
san_javier_08433,2024-11-01 18:00:00+01:00,20.4,17.0,81.0,,,50.0,22.3,,1018.6,,
san_javier_08433,2024-11-01 19:00:00+01:00,20.4,17.2,82.0,,,60.0,24.1,,1018.9,,
san_javier_08433,2024-11-01 20:00:00+01:00,20.2,16.6,80.0,,,60.0,24.1,,1019.5,,
san_javier_08433,2024-11-01 21:00:00+01:00,20.3,16.7,80.0,,,60.0,27.7,,1019.9,,
san_javier_08433,2024-11-01 22:00:00+01:00,20.2,16.4,79.0,,,60.0,25.9,,1020.1,,
san_javier_08433,2024-11-01 23:00:00+01:00,20.2,17.0,82.0,,,60.0,24.1,,1019.9,,
san_javier_08433,2024-11-02 00:00:00+01:00,20.0,17.4,85.0,,,50.0,24.1,,1019.7,,
san_javier_08433,2024-11-02 01:00:00+01:00,19.2,16.1,82.0,,,360.0,11.2,,1019.4,,
san_javier_08433,2024-11-02 02:00:00+01:00,17.8,15.8,88.0,,,20.0,13.0,,1019.5,,
san_javier_08433,2024-11-02 03:00:00+01:00,17.9,15.0,83.0,,,10.0,13.0,,1019.3,,
san_javier_08433,2024-11-02 04:00:00+01:00,17.0,14.5,85.0,,,350.0,11.2,,1019.1,,
san_javier_08433,2024-11-02 05:00:00+01:00,16.3,14.3,88.0,,,320.0,7.6,,1018.7,,
san_javier_08433,2024-11-02 06:00:00+01:00,15.6,14.1,91.0,,,300.0,7.6,,1018.9,,
san_javier_08433,2024-11-02 07:00:00+01:00,14.9,13.4,91.0,,,310.0,11.2,,1018.8,,
san_javier_08433,2024-11-02 08:00:00+01:00,15.0,13.5,91.0,,,300.0,9.4,,1019.1,,
san_javier_08433,2024-11-02 09:00:00+01:00,17.3,14.2,82.0,,,310.0,11.2,,1019.8,,
san_javier_08433,2024-11-02 10:00:00+01:00,20.6,15.6,73.0,,,330.0,9.4,,1020.2,,
san_javier_08433,2024-11-02 11:00:00+01:00,21.9,16.0,69.0,,,90.0,7.6,,1020.3,,
san_javier_08433,2024-11-02 12:00:00+01:00,22.2,15.8,67.0,,,100.0,11.2,,1020.2,,
san_javier_08433,2024-11-02 13:00:00+01:00,21.8,15.6,68.0,,,80.0,14.8,,1019.4,,
san_javier_08433,2024-11-02 14:00:00+01:00,22.2,15.5,66.0,,,90.0,13.0,,1018.9,,
san_javier_08433,2024-11-02 15:00:00+01:00,21.4,16.1,72.0,,,80.0,18.4,,1018.5,,
san_javier_08433,2024-11-02 16:00:00+01:00,21.1,16.1,73.0,,,80.0,16.6,,1018.5,,
san_javier_08433,2024-11-02 17:00:00+01:00,20.7,16.5,77.0,,,70.0,16.6,,1018.7,,
san_javier_08433,2024-11-02 18:00:00+01:00,19.9,16.5,81.0,,,60.0,18.4,,1018.8,,
san_javier_08433,2024-11-02 19:00:00+01:00,19.8,16.8,83.0,,,60.0,24.1,,1019.6,,
san_javier_08433,2024-11-02 20:00:00+01:00,19.7,16.7,83.0,,,60.0,22.3,,1020.1,,
san_javier_08433,2024-11-02 21:00:00+01:00,19.8,16.6,82.0,,,50.0,24.1,,1020.6,,
san_javier_08433,2024-11-02 22:00:00+01:00,19.6,17.2,86.0,,,50.0,24.1,,1020.9,,
san_javier_08433,2024-11-02 23:00:00+01:00,19.9,17.5,86.0,,,50.0,25.9,,1021.3,,
san_javier_08433,2024-11-03 00:00:00+01:00,19.9,17.7,87.0,,,40.0,25.9,,1021.4,,
san_javier_08433,2024-11-03 01:00:00+01:00,19.7,17.3,86.0,,,30.0,27.7,,1021.1,,
san_javier_08433,2024-11-03 02:00:00+01:00,19.7,16.9,84.0,,,40.0,29.5,,1020.9,,
san_javier_08433,2024-11-03 03:00:00+01:00,18.8,15.1,79.0,,,360.0,18.4,,1020.6,,
san_javier_08433,2024-11-03 04:00:00+01:00,18.6,14.3,76.0,,,360.0,16.6,,1020.3,,
san_javier_08433,2024-11-03 05:00:00+01:00,19.0,14.1,73.0,,,10.0,14.8,,1020.8,,
san_javier_08433,2024-11-03 06:00:00+01:00,18.8,14.5,76.0,,,10.0,22.3,,1020.5,,
san_javier_08433,2024-11-03 07:00:00+01:00,18.8,15.3,80.0,,,10.0,22.3,,1020.6,,
san_javier_08433,2024-11-03 08:00:00+01:00,19.3,15.8,80.0,,,20.0,22.3,,1021.1,,
san_javier_08433,2024-11-03 09:00:00+01:00,18.0,16.3,90.0,,,20.0,24.1,,1021.5,,
san_javier_08433,2024-11-03 10:00:00+01:00,19.0,17.1,89.0,,,10.0,24.1,,1022.0,,
san_javier_08433,2024-11-03 11:00:00+01:00,19.4,17.4,88.0,,,30.0,27.7,,1022.0,,
san_javier_08433,2024-11-03 12:00:00+01:00,18.8,16.8,88.0,,,60.0,29.5,,1021.7,,
san_javier_08433,2024-11-03 13:00:00+01:00,19.4,18.6,95.0,,,20.0,16.6,,1020.9,,
san_javier_08433,2024-11-03 14:00:00+01:00,19.8,17.6,87.0,,,40.0,31.7,,1019.7,,
san_javier_08433,2024-11-03 15:00:00+01:00,19.8,16.2,80.0,,,30.0,29.5,,1019.6,,
san_javier_08433,2024-11-03 16:00:00+01:00,20.8,16.4,76.0,,,40.0,29.5,,1019.3,,
san_javier_08433,2024-11-03 17:00:00+01:00,19.8,16.8,83.0,,,50.0,24.1,,1019.1,,
san_javier_08433,2024-11-03 18:00:00+01:00,19.6,17.7,89.0,,,40.0,27.7,,1019.0,,
san_javier_08433,2024-11-03 19:00:00+01:00,19.3,17.1,87.0,,,30.0,25.9,,1019.4,,
san_javier_08433,2024-11-03 20:00:00+01:00,18.8,16.6,87.0,,,10.0,16.6,,1019.9,,
san_javier_08433,2024-11-03 21:00:00+01:00,18.6,16.6,88.0,,,10.0,14.8,,1020.4,,
san_javier_08433,2024-11-03 22:00:00+01:00,18.1,16.3,89.0,,,360.0,11.2,,1021.0,,
san_javier_08433,2024-11-03 23:00:00+01:00,17.8,16.1,90.0,,,10.0,14.8,,1020.7,,
san_javier_08433,2024-11-04 00:00:00+01:00,17.7,15.3,86.0,,,360.0,13.0,,1020.3,,
san_javier_08433,2024-11-04 01:00:00+01:00,17.4,14.9,85.0,,,350.0,14.8,,1019.9,,
san_javier_08433,2024-11-04 02:00:00+01:00,17.9,15.5,86.0,,,360.0,14.8,,1019.3,,
san_javier_08433,2024-11-04 03:00:00+01:00,18.2,16.0,87.0,,,340.0,14.8,,1019.3,,
san_javier_08433,2024-11-04 04:00:00+01:00,17.6,15.8,89.0,,,350.0,13.0,,1019.1,,5.0
san_javier_08433,2024-11-04 05:00:00+01:00,17.8,15.8,88.0,,,360.0,11.2,,1019.1,,
san_javier_08433,2024-11-04 06:00:00+01:00,17.6,15.8,89.0,,,340.0,14.8,,1019.2,,
san_javier_08433,2024-11-04 07:00:00+01:00,17.8,15.8,88.0,,,360.0,14.8,,1019.2,,
san_javier_08433,2024-11-04 08:00:00+01:00,18.4,16.2,87.0,,,10.0,14.8,,1019.7,,
san_javier_08433,2024-11-04 09:00:00+01:00,19.4,16.2,82.0,,,360.0,16.6,,1020.6,,
san_javier_08433,2024-11-04 10:00:00+01:00,21.7,17.5,77.0,,,20.0,20.5,,1020.9,,
san_javier_08433,2024-11-04 11:00:00+01:00,22.7,17.8,74.0,,,30.0,20.5,,1021.1,,
san_javier_08433,2024-11-04 12:00:00+01:00,23.1,18.2,74.0,,,30.0,22.3,,1021.0,,
san_javier_08433,2024-11-04 13:00:00+01:00,23.3,18.6,75.0,,,40.0,18.4,,1020.4,,
san_javier_08433,2024-11-04 14:00:00+01:00,23.0,19.2,79.0,,,50.0,16.6,,1020.3,,
san_javier_08433,2024-11-04 15:00:00+01:00,22.7,19.1,80.0,,,50.0,16.6,,1020.0,,
san_javier_08433,2024-11-04 16:00:00+01:00,22.2,19.4,84.0,,,60.0,18.4,,1020.2,,
san_javier_08433,2024-11-04 17:00:00+01:00,21.5,19.2,87.0,,,70.0,18.4,,1020.3,,
san_javier_08433,2024-11-04 18:00:00+01:00,20.9,19.0,89.0,,,70.0,16.6,,1020.8,,
san_javier_08433,2024-11-04 19:00:00+01:00,20.0,19.0,94.0,,,70.0,7.0,,1021.0,,
san_javier_08433,2024-11-04 20:00:00+01:00,20.0,19.0,94.0,,,50.0,6.0,,1021.0,,
san_javier_08433,2024-11-04 21:00:00+01:00,20.1,18.8,92.0,,,70.0,7.6,,1021.9,,
san_javier_08433,2024-11-04 22:00:00+01:00,18.0,17.0,94.0,,,300.0,9.4,,1022.1,,5.0
san_javier_08433,2024-11-04 23:00:00+01:00,17.5,16.7,95.0,,,320.0,7.6,,1022.3,,
san_javier_08433,2024-11-05 00:00:00+01:00,17.2,16.4,95.0,,,300.0,9.4,,1022.5,,
san_javier_08433,2024-11-05 01:00:00+01:00,16.8,16.2,96.0,,,310.0,11.2,,1022.1,,
san_javier_08433,2024-11-05 02:00:00+01:00,16.5,15.7,95.0,,,320.0,11.2,,1022.0,,
san_javier_08433,2024-11-05 03:00:00+01:00,16.4,15.8,96.0,,,300.0,9.4,,1022.3,,
san_javier_08433,2024-11-05 04:00:00+01:00,15.8,15.0,95.0,,,310.0,11.2,,1022.2,,
san_javier_08433,2024-11-05 05:00:00+01:00,15.6,14.8,95.0,,,300.0,11.2,,1022.3,,
san_javier_08433,2024-11-05 06:00:00+01:00,15.5,14.7,95.0,,,300.0,9.4,,1022.5,,
san_javier_08433,2024-11-05 07:00:00+01:00,15.0,14.2,95.0,,,310.0,7.6,,1022.6,,
san_javier_08433,2024-11-05 08:00:00+01:00,14.9,14.1,95.0,,,300.0,3.6,,1023.1,,
san_javier_08433,2024-11-05 09:00:00+01:00,17.1,15.8,92.0,,,280.0,3.6,,1023.8,,
san_javier_08433,2024-11-05 10:00:00+01:00,20.3,17.1,82.0,,,240.0,3.6,,1024.2,,
san_javier_08433,2024-11-05 11:00:00+01:00,21.6,18.0,80.0,,,190.0,9.4,,1024.3,,
san_javier_08433,2024-11-05 12:00:00+01:00,23.8,18.0,70.0,,,170.0,7.6,,1024.0,,
san_javier_08433,2024-11-05 13:00:00+01:00,23.6,17.1,67.0,,,170.0,9.4,,1023.3,,
san_javier_08433,2024-11-05 14:00:00+01:00,24.0,18.0,69.0,,,140.0,9.4,,1022.0,,
san_javier_08433,2024-11-05 15:00:00+01:00,23.4,17.4,69.0,,,140.0,13.0,,1022.4,,
san_javier_08433,2024-11-05 16:00:00+01:00,22.7,17.6,73.0,,,140.0,13.0,,1022.4,,
san_javier_08433,2024-11-05 17:00:00+01:00,22.0,17.8,77.0,,,160.0,13.0,,1022.4,,
san_javier_08433,2024-11-05 18:00:00+01:00,20.7,17.5,82.0,,,160.0,11.2,,1022.6,,
san_javier_08433,2024-11-05 19:00:00+01:00,19.9,17.5,86.0,,,170.0,9.4,,1023.0,,
san_javier_08433,2024-11-05 20:00:00+01:00,19.2,16.8,86.0,,,180.0,7.6,,1023.1,,
san_javier_08433,2024-11-05 21:00:00+01:00,17.9,16.4,91.0,,,310.0,1.8,,1023.2,,
san_javier_08433,2024-11-05 22:00:00+01:00,16.9,15.6,92.0,,,330.0,7.6,,1023.7,,
san_javier_08433,2024-11-05 23:00:00+01:00,16.2,15.1,93.0,,,320.0,5.4,,1023.6,,
san_javier_08433,2024-11-06 00:00:00+01:00,15.8,14.8,94.0,,,310.0,7.6,,1023.5,,
san_javier_08433,2024-11-06 01:00:00+01:00,15.6,14.8,95.0,,,290.0,5.4,,1023.4,,
san_javier_08433,2024-11-06 02:00:00+01:00,15.2,14.4,95.0,,,280.0,5.4,,1023.4,,5.0
san_javier_08433,2024-11-06 03:00:00+01:00,15.4,14.8,96.0,,,0.0,0.0,,1023.5,,5.0
san_javier_08433,2024-11-06 04:00:00+01:00,15.3,14.5,95.0,,,300.0,7.6,,1023.4,,5.0
san_javier_08433,2024-11-06 05:00:00+01:00,15.3,14.7,96.0,,,320.0,9.4,,1023.5,,5.0
san_javier_08433,2024-11-06 06:00:00+01:00,15.2,14.6,96.0,,,350.0,3.6,,1023.3,,5.0
san_javier_08433,2024-11-06 07:00:00+01:00,16.3,15.7,96.0,,,340.0,9.4,,1023.8,,
san_javier_08433,2024-11-06 08:00:00+01:00,16.5,15.7,95.0,,,310.0,7.6,,1024.1,,
san_javier_08433,2024-11-06 09:00:00+01:00,18.2,16.9,92.0,,,330.0,7.6,,1024.9,,
san_javier_08433,2024-11-06 10:00:00+01:00,19.2,17.2,88.0,,,340.0,11.2,,1025.5,,
san_javier_08433,2024-11-06 11:00:00+01:00,20.9,17.5,81.0,,,360.0,9.4,,1025.6,,
san_javier_08433,2024-11-06 12:00:00+01:00,22.5,17.4,73.0,,,40.0,14.8,,1025.2,,
san_javier_08433,2024-11-06 13:00:00+01:00,23.2,17.4,70.0,,,40.0,18.4,,1024.8,,
san_javier_08433,2024-11-06 14:00:00+01:00,22.8,17.3,71.0,,,60.0,16.6,,1024.1,,
san_javier_08433,2024-11-06 15:00:00+01:00,22.6,17.5,73.0,,,60.0,20.5,,1023.7,,
san_javier_08433,2024-11-06 16:00:00+01:00,22.1,18.1,78.0,,,60.0,14.8,,1023.6,,
san_javier_08433,2024-11-06 17:00:00+01:00,21.4,18.2,82.0,,,50.0,13.0,,1023.5,,
san_javier_08433,2024-11-06 18:00:00+01:00,20.5,17.9,85.0,,,50.0,18.4,,1023.7,,
san_javier_08433,2024-11-06 19:00:00+01:00,20.3,17.9,86.0,,,50.0,14.8,,1023.7,,
san_javier_08433,2024-11-06 20:00:00+01:00,20.2,18.3,89.0,,,50.0,18.4,,1024.1,,
san_javier_08433,2024-11-06 21:00:00+01:00,20.2,18.1,88.0,,,60.0,22.3,,1024.2,,
san_javier_08433,2024-11-06 22:00:00+01:00,20.3,18.1,87.0,,,70.0,24.1,,1024.4,,
san_javier_08433,2024-11-06 23:00:00+01:00,20.0,18.1,89.0,,,60.0,20.5,,1024.5,,
san_javier_08433,2024-11-07 00:00:00+01:00,19.9,17.9,88.0,,,50.0,22.3,,1024.1,,
san_javier_08433,2024-11-07 01:00:00+01:00,18.7,16.7,88.0,,,340.0,11.2,,1023.8,,
san_javier_08433,2024-11-07 02:00:00+01:00,17.2,16.1,93.0,,,340.0,9.4,,1023.4,,
san_javier_08433,2024-11-07 03:00:00+01:00,16.8,15.7,93.0,,,340.0,9.4,,1023.2,,
san_javier_08433,2024-11-07 04:00:00+01:00,16.6,15.8,95.0,,,330.0,9.4,,1022.8,,
san_javier_08433,2024-11-07 05:00:00+01:00,15.6,14.8,95.0,,,310.0,9.4,,1022.8,,5.0
san_javier_08433,2024-11-07 06:00:00+01:00,16.0,14.9,93.0,,,340.0,9.4,,1022.7,,5.0
san_javier_08433,2024-11-07 07:00:00+01:00,15.9,14.9,94.0,,,330.0,13.0,,1022.8,,
san_javier_08433,2024-11-07 08:00:00+01:00,15.9,14.4,91.0,,,330.0,13.0,,1022.9,,
san_javier_08433,2024-11-07 09:00:00+01:00,17.9,15.9,88.0,,,310.0,7.6,,1023.2,,
san_javier_08433,2024-11-07 10:00:00+01:00,21.1,15.4,70.0,,,350.0,13.0,,1023.5,,
san_javier_08433,2024-11-07 11:00:00+01:00,22.4,15.7,66.0,,,30.0,16.6,,1023.6,,
san_javier_08433,2024-11-07 12:00:00+01:00,22.6,15.9,66.0,,,40.0,20.5,,1023.2,,
san_javier_08433,2024-11-07 13:00:00+01:00,22.5,16.1,67.0,,,50.0,20.5,,1022.5,,
san_javier_08433,2024-11-07 14:00:00+01:00,22.4,16.9,71.0,,,50.0,14.8,,1022.2,,
san_javier_08433,2024-11-07 15:00:00+01:00,22.1,17.0,73.0,,,50.0,11.2,,1021.7,,
san_javier_08433,2024-11-07 16:00:00+01:00,22.0,17.8,77.0,,,60.0,14.8,,1021.6,,
san_javier_08433,2024-11-07 17:00:00+01:00,20.7,17.5,82.0,,,70.0,16.6,,1021.6,,
san_javier_08433,2024-11-07 18:00:00+01:00,20.1,17.5,85.0,,,60.0,20.5,,1021.8,,
san_javier_08433,2024-11-07 19:00:00+01:00,19.9,16.0,78.0,,,70.0,20.5,,1022.3,,
san_javier_08433,2024-11-07 20:00:00+01:00,19.6,16.6,83.0,,,60.0,14.8,,1022.8,,
san_javier_08433,2024-11-07 21:00:00+01:00,19.6,16.8,84.0,,,60.0,14.8,,1022.9,,
san_javier_08433,2024-11-07 22:00:00+01:00,19.1,16.3,84.0,,,50.0,9.4,,1023.5,,
san_javier_08433,2024-11-07 23:00:00+01:00,16.6,15.3,92.0,,,300.0,5.4,,1023.6,,
san_javier_08433,2024-11-08 00:00:00+01:00,16.5,15.2,92.0,,,320.0,7.6,,1023.3,,
san_javier_08433,2024-11-08 01:00:00+01:00,15.9,14.9,94.0,,,300.0,7.6,,1023.1,,
san_javier_08433,2024-11-08 02:00:00+01:00,15.5,14.5,94.0,,,290.0,11.2,,1022.8,,
san_javier_08433,2024-11-08 03:00:00+01:00,15.3,14.3,94.0,,,300.0,7.6,,1022.6,,
san_javier_08433,2024-11-08 04:00:00+01:00,14.8,14.0,95.0,,,310.0,7.6,,1022.0,,
san_javier_08433,2024-11-08 05:00:00+01:00,14.2,13.4,95.0,,,260.0,5.4,,1022.2,,
san_javier_08433,2024-11-08 06:00:00+01:00,13.9,13.1,95.0,,,300.0,9.4,,1022.2,,
san_javier_08433,2024-11-08 07:00:00+01:00,13.6,12.8,95.0,,,300.0,9.4,,1022.2,,
san_javier_08433,2024-11-08 08:00:00+01:00,14.1,13.1,94.0,,,290.0,1.8,,1022.6,,
san_javier_08433,2024-11-08 09:00:00+01:00,17.0,15.0,88.0,,,270.0,3.6,,1023.4,,
san_javier_08433,2024-11-08 10:00:00+01:00,19.7,15.8,78.0,,,270.0,5.4,,1023.6,,
san_javier_08433,2024-11-08 11:00:00+01:00,20.4,16.4,78.0,,,160.0,7.6,,1023.5,,
san_javier_08433,2024-11-08 12:00:00+01:00,20.7,16.3,76.0,,,160.0,7.6,,1023.5,,
san_javier_08433,2024-11-08 13:00:00+01:00,21.0,16.4,75.0,,,170.0,9.4,,1023.0,,
san_javier_08433,2024-11-08 14:00:00+01:00,20.4,16.2,77.0,,,110.0,7.6,,1022.4,,
san_javier_08433,2024-11-08 15:00:00+01:00,20.9,16.5,76.0,,,120.0,7.6,,1022.0,,
san_javier_08433,2024-11-08 16:00:00+01:00,20.6,16.0,75.0,,,120.0,9.4,,1022.2,,
san_javier_08433,2024-11-08 17:00:00+01:00,19.9,16.0,78.0,,,120.0,9.4,,1022.5,,
san_javier_08433,2024-11-08 18:00:00+01:00,19.5,16.3,82.0,,,150.0,11.2,,1022.7,,
san_javier_08433,2024-11-08 19:00:00+01:00,19.4,16.4,83.0,,,140.0,11.2,,1022.5,,
san_javier_08433,2024-11-08 20:00:00+01:00,19.3,16.5,84.0,,,160.0,9.4,,1023.2,,
san_javier_08433,2024-11-08 21:00:00+01:00,19.1,16.5,85.0,,,180.0,7.6,,1023.3,,
san_javier_08433,2024-11-08 22:00:00+01:00,18.5,16.7,89.0,,,250.0,7.6,,1023.8,,
san_javier_08433,2024-11-08 23:00:00+01:00,17.0,15.7,92.0,,,260.0,7.6,,1023.8,,
san_javier_08433,2024-11-09 00:00:00+01:00,16.7,15.6,93.0,,,260.0,9.4,,1023.8,,
san_javier_08433,2024-11-09 01:00:00+01:00,15.9,14.9,94.0,,,290.0,7.6,,1023.6,,5.0
san_javier_08433,2024-11-09 02:00:00+01:00,15.6,14.8,95.0,,,280.0,7.6,,1023.2,,5.0
san_javier_08433,2024-11-09 03:00:00+01:00,15.4,14.6,95.0,,,250.0,5.4,,1023.3,,5.0
san_javier_08433,2024-11-09 04:00:00+01:00,15.2,14.6,96.0,,,280.0,7.6,,1023.1,,
san_javier_08433,2024-11-09 05:00:00+01:00,14.8,14.0,95.0,,,290.0,9.4,,1023.0,,
san_javier_08433,2024-11-09 06:00:00+01:00,14.8,14.0,95.0,,,300.0,7.6,,1023.2,,
san_javier_08433,2024-11-09 07:00:00+01:00,15.1,14.1,94.0,,,260.0,13.0,,1023.1,,
san_javier_08433,2024-11-09 08:00:00+01:00,14.4,13.4,94.0,,,260.0,5.4,,1023.2,,
san_javier_08433,2024-11-09 09:00:00+01:00,17.0,14.5,85.0,,,270.0,11.2,,1023.7,,
san_javier_08433,2024-11-09 10:00:00+01:00,20.5,14.6,69.0,,,250.0,16.6,,1023.9,,
san_javier_08433,2024-11-09 11:00:00+01:00,22.6,15.0,62.0,,,230.0,14.8,,1024.0,,
san_javier_08433,2024-11-09 12:00:00+01:00,23.6,12.9,51.0,,,310.0,22.3,,1023.8,,
san_javier_08433,2024-11-09 13:00:00+01:00,24.3,12.3,47.0,,,290.0,18.4,,1023.0,,
san_javier_08433,2024-11-09 14:00:00+01:00,25.0,12.9,47.0,,,280.0,18.4,,1021.0,,
san_javier_08433,2024-11-09 15:00:00+01:00,25.6,11.0,40.0,,,330.0,24.1,,1021.6,,
san_javier_08433,2024-11-09 16:00:00+01:00,25.0,11.2,42.0,,,300.0,14.8,,1021.5,,
san_javier_08433,2024-11-09 17:00:00+01:00,23.7,14.4,56.0,,,220.0,13.0,,1021.7,,
san_javier_08433,2024-11-09 18:00:00+01:00,20.6,14.9,70.0,,,220.0,11.2,,1021.9,,
san_javier_08433,2024-11-09 19:00:00+01:00,19.1,16.3,84.0,,,260.0,13.0,,1022.5,,
san_javier_08433,2024-11-09 20:00:00+01:00,18.3,16.3,88.0,,,270.0,13.0,,1022.8,,
san_javier_08433,2024-11-09 21:00:00+01:00,17.0,14.1,83.0,,,270.0,1.8,,1023.2,,
san_javier_08433,2024-11-09 22:00:00+01:00,18.0,11.6,66.0,,,30.0,7.6,,1023.4,,
san_javier_08433,2024-11-09 23:00:00+01:00,16.5,12.1,75.0,,,310.0,13.0,,1023.4,,
san_javier_08433,2024-11-10 00:00:00+01:00,16.6,11.9,74.0,,,310.0,11.2,,1023.3,,
san_javier_08433,2024-11-10 01:00:00+01:00,16.6,11.5,72.0,,,0.0,0.0,,1023.5,,
san_javier_08433,2024-11-10 02:00:00+01:00,17.3,12.2,72.0,,,40.0,9.4,,1023.5,,
san_javier_08433,2024-11-10 03:00:00+01:00,16.1,11.5,74.0,,,340.0,13.0,,1023.8,,
san_javier_08433,2024-11-10 04:00:00+01:00,16.7,11.2,70.0,,,330.0,13.0,,1023.7,,
